"Code";"Waarde";"DatumVanaf";"DatumTot";"Toelichting"
"1210";"Rockanje";;;
"1211";"Tinte";;;
"1212";"Moerkapelle";;;
"1213";"Zevenhuizen";;;
"1214";"Beugen";;;
"1215";"Boxmeer";;;
"1216";"Groeningen";;;
"1217";"Holthees";;;
"1218";"Maashees";;;
"1219";"Oeffelt";;;
"1220";"Overloon";;;
"1221";"Rijkevoort";;;
"1222";"Sambeek";;;
"1223";"Vierlingsbeek";;;
"1224";"Vortum-Mullem";;;
"1225";"Gulpen";;;
"1226";"Ingber";;;
"1227";"Reijmerstok";;;
"1228";"Heijenrath";;;
"1229";"Slenaken";;;
"1230";"Beutenaken";;;
"1231";"Mechelen";;;
"1232";"Epen";;;
"1233";"Wittem";;;
"1234";"Eys";;;
"1235";"Elkenrade";;;
"1236";"Wijlre";;;
"1237";"Dalfsen";;;
"1238";"Lemelerveld";;;
"1239";"Nieuwleusen";;;
"1240";"Veendam";;;
"1241";"Wildervank";;;
"1242";"Borgercompagnie";;;
"1243";"Heiloo";;;
"1244";"Moordrecht";;;
"1245";"'s-Gravenhage";;;
"1246";"Oudenbosch";;;
"1247";"Stampersgat";;;
"1248";"Oud Gastel";;;
"1249";"Bosschenhoofd";;;
"1250";"Hoeven";;;
"1251";"Baarland";;;
"1252";"Borssele";;;
"1253";"Driewegen";;;
"1254";"Ellewoutsdijk";;;
"1255";"Heinkenszand";;;
"1256";"Hoedekenskerke";;;
"1257";"Kwadendamme";;;
"1258";"Lewedorp";;;
"1259";"Nieuwdorp";;;
"1260";"Nisse";;;
"1261";"Oudelande";;;
"1262";"Ovezande";;;
"1263";"'s-Gravenpolder";;;
"1264";"'s-Heer Abtskerke";;;
"1265";"'s-Heerenhoek";;;
"1266";"Haren Gn";;;
"1267";"Glimmen";;;
"1268";"Noordlaren";;;
"1269";"Onnen";;;
"1270";"Almere";;;
"1271";"Emmeloord";;;
"1272";"Bant";;;
"1273";"Luttelgeest";;;
"1274";"Marknesse";;;
"1275";"Kraggenburg";;;
"1276";"Ens";;;
"1277";"Schokland";;;
"1278";"Nagele";;;
"1279";"Tollebeek";;;
"1280";"Espel";;;
"1281";"Creil";;;
"1282";"Rutten";;;
"1283";"Albergen";;;
"1284";"Fleringen";;;
"1285";"Geesteren";;;
"1286";"Haarle";;;
"1287";"Harbrinkhoek";;;
"1288";"Hezingen";;;
"1289";"Langeveen";;;
"1290";"Mander";;;
"1291";"Manderveen";;;
"1292";"Mariaparochie";;;
"1293";"Reutum";;;
"1294";"Tubbergen";;;
"1295";"Vasse";;;
"1296";"Arnhem";;;
"1297";"Zevenaar";;;
"1298";"Babberich";;;
"1299";"Angerlo";;;
"1300";"Giesbeek";;;
"1301";"Lathum";;;
"1302";"Wijk bij Duurstede";;;
"1303";"Langbroek";;;
"1304";"Cothen";;;
"1305";"Zandvoort";;;
"1306";"Bentveld";;;
"1307";"Hilvarenbeek";;;
"1308";"Diessen";;;
"1309";"Biest-Houtakker";;;
"1310";"Haghorst";;;
"1311";"Esbeek";;;
"1312";"Heerlen";;;
"1313";"Hoensbroek";;;
"1314";"Heeze";;;
"1315";"Leende";;;
"1316";"Sterksel";;;
"1317";"Willemstad";;;
"1318";"Heijningen";;;
