"Code","Waarde","DatumVanaf","DatumTot","Toelichting"
"1","Kunstwerkdeel","2022-07-01",,
"2","Overbruggingsdeel","2022-07-01",,
"3","OverigBouwwerk","2022-07-01",,
"4","Pand","2022-07-01",,
"5","Scheiding","2022-07-01",,
"6","Tunneldeel","2022-07-01",,
